prices,sentiment
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Neutral
61.18,Neutral
61.18,Neutral
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Neutral
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Negative
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Negative
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Negative
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Negative
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Negative
61.18,Negative
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Negative
61.18,Negative
61.18,Positive
61.18,Negative
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Negative
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Neutral
61.18,Positive
61.18,Positive
61.18,Negative
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Negative
61.18,Negative
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Negative
61.18,Positive
61.18,Neutral
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Negative
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Neutral
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Neutral
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Negative
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Neutral
61.18,Negative
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Positive
61.18,Negative
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Neutral
44.9,Negative
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Negative
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Negative
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Negative
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Negative
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Neutral
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.9,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Neutral
44.94,Positive
44.94,Neutral
44.94,Negative
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Neutral
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Neutral
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Negative
44.94,Positive
44.94,Negative
44.94,Positive
44.94,Positive
44.94,Negative
44.94,Positive
44.94,Positive
44.94,Negative
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Neutral
44.94,Positive
44.94,Positive
44.94,Neutral
44.94,Positive
44.94,Negative
44.94,Positive
44.94,Negative
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Negative
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Neutral
44.94,Positive
44.94,Positive
44.94,Negative
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Negative
44.94,Positive
44.94,Positive
44.94,Neutral
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Negative
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Neutral
44.94,Negative
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Negative
44.94,Positive
44.94,Positive
44.94,Positive
44.94,Positive
